codigo_servico,servico,unidade,data_vigencia,valor_maximo,tipo_valor,periodicidade,cnpj
0707,devolução de título,por titulo,1997-04-25,10.0,real,por evento,1800019
0801,abertura de crédito,por operacao,2008-04-30,5.0,percentual,por evento,1800019
0802,renegociação de dívida,por operacao,1997-04-25,1000.0,real,por evento,1800019
0803,substituição de garantia,por operacao,1997-04-25,1000.0,real,por evento,1800019
0804,custódia de cheque pré-datado,por operacao,1997-04-25,1000.0,real,por evento,1800019
0805,rescisão contratual (quitação antecipada),por operacao,2008-04-30,6000.0,real,por evento,1800019
0901,segunda via de documento,por copia,1997-04-25,10.0,real,por evento,1800019
0902,ressarcimento de despesas-telefonema,por chamada,1997-04-25,10.0,real,por evento,1800019
0903,ressarcimento de despesas-fax,por folha,1997-04-25,10.0,real,por evento,1800019
0904,envelopamento de documentos,por envelope,2012-07-23,12.0,real,por evento,1800019
0101,confecção de ficha cadastral,por cliente,2014-11-07,10.0,percentual,por evento,5192316
0102,renovação de ficha cadastral,por cliente,2014-02-16,600.0,real,a cada 180 dias,5192316
0203,"débito, saque e garantia de cheque-confecção do cartão",por cartao,2009-11-20,0.0,real,por evento,5192316
0204,cartão multiplo-nacional-anuidade do contrato,por cartao,2009-11-20,0.0,real,a cada 0 dias,5192316
0205,cartão multiplo-nacional-confecção do cartão,por cartao,2009-11-20,0.0,real,por evento,5192316
0208,cartão multiplo adicional-nacional-anuidade do contrato,por cartao,2009-11-20,0.0,real,a cada 0 dias,5192316
0209,cartão multiplo adicional-nacional-confecção do cartão,por cartao,2009-11-20,0.0,real,por evento,5192316
0210,cartão multiplo adicional-intern.-anuidade do contrato,por cartao,2009-11-20,0.0,real,a cada 0 dias,5192316
0506,transferência eletrônica disponível - ted,por operacao,2021-11-27,5.0,real,por evento,5192316
0704,manutenção de título vencido,por titulo,2010-06-14,3.9,real,a cada 30 dias,5192316
0801,abertura de crédito,por operacao,2014-02-16,600.0,real,por evento,5192316
0802,renegociação de dívida,por operacao,2009-11-20,0.0,real,por evento,5192316
0803,substituição de garantia,por operacao,2009-11-20,0.0,real,por evento,5192316
0805,rescisão contratual (quitação antecipada),por operacao,2009-11-20,0.0,real,por evento,5192316
0901,segunda via de documento,por copia,2009-11-20,0.0,real,por evento,5192316
0101,confecção de ficha cadastral,por cliente,2013-06-16,1500.0,real,por evento,62237425
0102,renovação de ficha cadastral,por cliente,2012-06-25,1300.0,real,a cada 180 dias,62237425
0103,consultas a serviços de proteção ao crédito,por consulta,2008-04-30,10.0,real,por evento,62237425
0305,cheque devolvido por insuficiência de fundos,por cheque,2006-12-06,3.0,real,por evento,62237425
0603,"cópias de microfilmes, microfichas ou assemelhados",por emissao,2008-04-30,5.0,real,por evento,62237425
0701,entrada por borderô (listagem de titulos),por titulo,2004-10-07,5.0,real,por evento,62237425
0702,entrada por meio magnético,por titulo,2008-04-30,5.0,real,por evento,62237425
0703,entrada sem registro - por boleto emitido pelo cliente,por titulo,2008-04-30,3.0,real,por evento,62237425
0704,manutenção de título vencido,por titulo,2008-04-30,3.0,real,a cada 60 dias,62237425
0705,envio para protesto,por titulo,2008-04-30,10.0,real,por evento,62237425
0706,sustação de protesto,por titulo,2008-04-30,20.0,real,por evento,62237425
0707,devolução de título,por titulo,2008-04-30,5.0,real,por evento,62237425
0801,abertura de crédito,por operacao,2013-06-16,1500.0,real,por evento,62237425
0802,renegociação de dívida,por operacao,2012-06-25,1000.0,real,por evento,62237425
0803,substituição de garantia,por operacao,2012-06-25,1000.0,real,por evento,62237425
0804,custódia de cheque pré-datado,por operacao,2008-04-30,5.0,real,por evento,62237425
0805,rescisão contratual (quitação antecipada),por operacao,2012-06-25,1000.0,real,por evento,62237425
0901,segunda via de documento,por copia,2013-06-16,150.0,real,por evento,62237425
0902,ressarcimento de despesas-telefonema,por chamada,2004-10-02,15.0,real,por evento,62237425
0903,ressarcimento de despesas-fax,por folha,2004-10-02,3.0,real,por evento,62237425
0101,confecção de ficha cadastral,por cliente,2022-04-19,2200.0,real,por evento,23903068
0801,abertura de crédito,por operacao,2022-04-19,2200.0,real,por evento,23903068
0802,renegociação de dívida,por operacao,2022-04-19,800.0,real,por evento,23903068
0803,substituição de garantia,por operacao,2016-09-30,800.0,real,por evento,23903068
0805,rescisão contratual (quitação antecipada),por operacao,2016-09-30,0.0,real,por evento,23903068
0101,confecção de ficha cadastral,por cliente,1996-10-01,30.0,real,por evento,54403563
0102,renovação de ficha cadastral,por cliente,2004-01-20,30.0,real,a cada 360 dias,54403563
0103,consultas a serviços de proteção ao crédito,por consulta,1996-07-25,0.0,real,por evento,54403563
0301,talão-10 folhas,por talao,1996-07-25,0.0,real,por evento,54403563
0302,talão-20 folhas (segundo talão no mês),por talao,2003-04-23,20.0,real,por evento,54403563
0303,cheque administrativo,por cheque,1996-10-01,11.0,real,por evento,54403563
0304,cheque avulso,por cheque,2003-04-23,10.0,real,por evento,54403563
0305,cheque devolvido por insuficiência de fundos,por cheque,1996-10-01,6.0,real,por evento,54403563
0306,oposição/sustação de pagamento de cheque,por cheque,1996-10-01,5.0,real,por evento,54403563
0308,inclusão no cadastro de cheques sem fundo,por cheque,1996-07-25,0.0,real,por evento,54403563
0309,exclusão do cadastro de cheques sem fundo,por cheque,1996-07-25,0.0,real,por evento,54403563
0310,cobrança de cheque por compensação,por cheque,2009-11-24,0.0,real,por evento,54403563
0312,"cheque administrativo com vl.igual ou superior a r$5.000,00 (vl.fx.+%)",por cheque,2004-04-20,0.11,percentual,por evento,54403563
0313,"cobrança de cheque por compensação com vl. = ou > r$ 5.000,00(vl.fx+%)",por cheque,2004-04-20,0.11,percentual,por evento,54403563
0401,abertura de conta,por conta,1996-07-25,0.0,real,por evento,54403563
0402,manutenção de conta ativa,por conta,2004-04-20,20.0,real,a cada 180 dias,54403563
0403,manutenção de conta inativa,por conta,1996-10-01,15.0,real,a cada 180 dias,54403563
0405,concessão de cheque especial/conta garantida,por conta,2004-04-20,10.0,percentual,por evento,54403563
0406,renovação de cheque especial/conta garantida,por conta,2009-11-24,0.0,real,a cada 0 dias,54403563
0407,débito autorizado em conta-corrente,por operacao,1996-07-25,0.0,real,por evento,54403563
0502,emissão de doc c,por operacao,1996-10-01,10.0,real,por evento,54403563
0503,emissão de doc d,por operacao,2003-04-23,10.0,real,por evento,54403563
0504,ordem de pagamento,por operacao,1996-07-25,0.0,real,por evento,54403563
0506,transferência eletrônica disponível - ted,por operacao,2003-04-23,10.0,real,por evento,54403563
0602,por outros meios,por emissao,1996-07-25,0.0,real,por evento,54403563
0603,"cópias de microfilmes, microfichas ou assemelhados",por emissao,1996-07-25,0.0,real,por evento,54403563
0701,entrada por borderô (listagem de titulos),por titulo,2003-04-23,6.0,real,por evento,54403563
0702,entrada por meio magnético,por titulo,2003-04-23,6.0,real,por evento,54403563
0703,entrada sem registro - por boleto emitido pelo cliente,por titulo,2003-04-23,6.0,real,por evento,54403563
0704,manutenção de título vencido,por titulo,2009-11-24,0.0,real,a cada 0 dias,54403563
0705,envio para protesto,por titulo,2003-04-23,6.0,real,por evento,54403563
0706,sustação de protesto,por titulo,2003-04-23,6.0,real,por evento,54403563
0707,devolução de título,por titulo,2003-04-23,6.0,real,por evento,54403563
0801,abertura de crédito,por operacao,2008-05-30,4000.0,real,por evento,54403563
0802,renegociação de dívida,por operacao,2008-04-30,200.0,real,por evento,54403563
0803,substituição de garantia,por operacao,2003-04-23,200.0,real,por evento,54403563
0804,custódia de cheque pré-datado,por operacao,2004-04-20,2.0,real,por evento,54403563
0805,rescisão contratual (quitação antecipada),por operacao,2007-07-10,4000.0,real,por evento,54403563
0901,segunda via de documento,por copia,1996-10-01,2.2,real,por evento,54403563
0902,ressarcimento de despesas-telefonema,por chamada,2004-01-20,30.0,real,por evento,54403563
0903,ressarcimento de despesas-fax,por folha,2004-01-20,30.0,real,por evento,54403563
0904,envelopamento de documentos,por envelope,1996-07-25,0.0,real,por evento,54403563
0101,confecção de ficha cadastral,por cliente,2021-11-17,60.0,real,por evento,04913711
0102,renovação de ficha cadastral,por cliente,2021-11-17,50.0,real,a cada 180 dias,04913711
0201,"comum, para débito, saque e consultas",por cartao,2020-12-03,20.0,real,a cada 360 dias,04913711
0203,"débito, saque e garantia de cheque-confecção do cartão",por cartao,2020-12-03,20.0,real,por evento,04913711
0301,talão-10 folhas,por talao,2021-11-17,30.0,real,por evento,04913711
0302,talão-20 folhas (segundo talão no mês),por talao,2021-11-17,60.0,real,por evento,04913711
0303,cheque administrativo,por cheque,2021-11-17,0.4,percentual,por evento,04913711
0304,cheque avulso,por cheque,2021-11-17,10.0,real,por evento,04913711
0305,cheque devolvido por insuficiência de fundos,por cheque,2021-11-17,80.0,real,por evento,04913711
0306,oposição/sustação de pagamento de cheque,por cheque,2021-11-17,30.0,real,por evento,04913711
0308,inclusão no cadastro de cheques sem fundo,por cheque,2021-11-17,40.0,real,por evento,04913711
0309,exclusão do cadastro de cheques sem fundo,por cheque,2020-01-03,62.0,real,por evento,04913711
0310,cobrança de cheque por compensação,por cheque,2021-11-17,3.0,real,por evento,04913711
0312,"cheque administrativo com vl.igual ou superior a r$5.000,00 (vl.fx.+%)",por cheque,2021-11-17,0.2,percentual,por evento,04913711
0313,"cobrança de cheque por compensação com vl. = ou > r$ 5.000,00(vl.fx+%)",por cheque,2021-11-17,0.15,percentual,por evento,04913711
0401,abertura de conta,por conta,2020-01-03,0.0,real,por evento,04913711
0402,manutenção de conta ativa,por conta,2021-11-17,60.0,real,a cada 30 dias,04913711
0403,manutenção de conta inativa,por conta,2021-11-17,30.0,real,a cada 30 dias,04913711
0404,"adiant. a deposit., incl. excesso limite de ch. especial",por operacao,2021-11-17,80.0,real,por evento,04913711
0405,concessão de cheque especial/conta garantida,por conta,2013-09-03,3.0,percentual,por evento,04913711
0406,renovação de cheque especial/conta garantida,por conta,2020-12-03,3.0,percentual,a cada 360 dias,04913711
0501,saque em caixa automática externa/banco 24 horas,por saque,2021-11-17,6.5,real,por evento,04913711
0502,emissão de doc c,por operacao,2021-11-17,22.0,real,por evento,04913711
0503,emissão de doc d,por operacao,2021-11-17,22.0,real,por evento,04913711
0504,ordem de pagamento,por operacao,2020-01-03,0.5,percentual,por evento,04913711
0505,depósito em outra agência,por operacao,1996-07-25,0.0,real,por evento,04913711
0506,transferência eletrônica disponível - ted,por operacao,2021-11-17,22.0,real,por evento,04913711
0601,em terminal  eletrônico,por emissao,2020-12-03,4.0,real,por evento,04913711
0602,por outros meios,por emissao,2020-12-03,21.0,real,por evento,04913711
0603,"cópias de microfilmes, microfichas ou assemelhados",por emissao,2020-12-03,40.0,real,por evento,04913711
0703,entrada sem registro - por boleto emitido pelo cliente,por titulo,2020-12-03,10.0,real,por evento,04913711
0704,manutenção de título vencido,por titulo,2013-09-03,5.0,real,a cada 30 dias,04913711
0801,abertura de crédito,por operacao,2013-09-03,4.7,percentual,por evento,04913711
0802,renegociação de dívida,por operacao,2013-09-03,3.0,percentual,por evento,04913711
0901,segunda via de documento,por copia,2020-12-03,60.0,real,por evento,04913711
0902,ressarcimento de despesas-telefonema,por chamada,2020-12-03,20.0,real,por evento,04913711
0905,pagamento de funcionários via relação,por funcionario,2021-11-17,3.0,real,por evento,04913711
0906,pagamento de funcionários via meio magnético,por funcionario,2021-11-17,3.0,real,por evento,04913711
1001,exportação: edição de contrato de câmbio,por operacao,2019-01-03,150.0,real,por evento,04913711
1004,exportação: conferência de documentos,por operacao,2018-01-02,150.0,real,por evento,04913711
1005,exportação: câmbio simplicado (todas as despesas do cliente no banco),por operacao,2016-05-19,100.0,real,por evento,04913711
1006,importação: edição de contrato de câmbio,por operacao,2020-01-03,150.0,real,por evento,04913711
1009,importação: câmbio simplificado(todas as despesas do cliente no banco),por operacao,2016-05-19,100.0,real,por evento,04913711
1010,financeiro -ingresso de recursos: edição de contrato de câmbio,por operacao,2018-01-02,150.0,real,por evento,04913711
1013,financeiro - ingresso de recursos: confecção de rof,por operacao,2020-12-03,700.0,real,por evento,04913711
1016,financeiro -remessa de recursos: edição de contrato de câmbio,por operacao,2018-01-02,150.0,real,por evento,04913711
1019,financeiro - remessa de recursos: alteração de rof,por operacao,2020-01-03,320.0,real,por evento,04913711
0101,confecção de ficha cadastral,por cliente,2021-09-20,4000.0,real,por evento,59118133
0102,renovação de ficha cadastral,por cliente,2021-09-20,2000.0,real,a cada 180 dias,59118133
0103,consultas a serviços de proteção ao crédito,por consulta,2015-11-09,200.0,real,por evento,59118133
0302,talão-20 folhas (segundo talão no mês),por talao,2015-11-09,20.0,real,por evento,59118133
0303,cheque administrativo,por cheque,2015-11-09,50.0,real,por evento,59118133
0304,cheque avulso,por cheque,2015-11-09,10.0,real,por evento,59118133
0305,cheque devolvido por insuficiência de fundos,por cheque,2015-11-09,30.0,real,por evento,59118133
0306,oposição/sustação de pagamento de cheque,por cheque,2015-11-09,15.0,real,por evento,59118133
0308,inclusão no cadastro de cheques sem fundo,por cheque,2015-11-09,40.0,real,por evento,59118133
0309,exclusão do cadastro de cheques sem fundo,por cheque,2015-11-09,40.0,real,por evento,59118133
0310,cobrança de cheque por compensação,por cheque,2015-11-09,5.0,real,por evento,59118133
0312,"cheque administrativo com vl.igual ou superior a r$5.000,00 (vl.fx.+%)",por cheque,2015-11-09,0.2,percentual,por evento,59118133
0313,"cobrança de cheque por compensação com vl. = ou > r$ 5.000,00(vl.fx+%)",por cheque,2010-11-13,0.1,percentual,por evento,59118133
